56.7652492,-3.850167,1522488681
56.7652621,-3.8501912,1522488697
56.7652633,-3.8501882,1522488713
56.7653653,-3.85061,1522488728
56.7655709,-3.8528474,1522488743
56.7660394,-3.8563401,1522488759
56.7666598,-3.8608366,1522488775
56.7670186,-3.8657198,1522488790
56.7673742,-3.8717372,1522488806
56.7680425,-3.8775128,1522488821
56.768763,-3.8834942,1522488836
56.7695944,-3.890026,1522488852
56.7703337,-3.8965156,1522488868
56.7710886,-3.9030479,1522488884
56.7714042,-3.9099671,1522488900
56.7716875,-3.9164204,1522488915
56.7723673,-3.9234409,1522488931
56.7721314,-3.9302074,1522488946
56.7699365,-3.9363353,1522488962
56.7687346,-3.9435778,1522488978
56.7679016,-3.9511525,1522488994
56.7673812,-3.9582262,1522489009
56.7674628,-3.966026,1522489025
56.7691012,-3.9723313,1522489040
56.7712828,-3.9788431,1522489056
56.7737386,-3.984259,1522489071
56.7757079,-3.9896809,1522489086
56.7774568,-3.9962372,1522489102
56.7793559,-4.0020811,1522489117
56.7820438,-4.006597,1522489132
56.7850436,-4.0105807,1522489147
56.7880601,-4.0148186,1522489163
56.7914257,-4.0174879,1522489179
56.7933039,-4.0229117,1522489194
56.7946139,-4.029107,1522489209
56.7960474,-4.0351006,1522489224
56.7973243,-4.0415908,1522489240
56.7983709,-4.0482859,1522489256
56.7982288,-4.0545291,1522489271
56.7981792,-4.0608845,1522489286
56.7988879,-4.0675538,1522489302
56.8000508,-4.0738742,1522489318
56.8014929,-4.0800841,1522489334
56.8028772,-4.0861488,1522489350
56.8037665,-4.0922698,1522489365
56.8046467,-4.0987014,1522489381
56.8064198,-4.1037998,1522489396
56.8083213,-4.1092663,1522489412
56.8095452,-4.1154124,1522489428
56.8109624,-4.1212788,1522489444
56.8129674,-4.126335,1522489459
56.8148038,-4.1312698,1522489474
56.8167939,-4.1367754,1522489490
56.8175441,-4.1425321,1522489505
56.8173115,-4.1487652,1522489520
56.8173084,-4.1548544,1522489535
56.8169917,-4.1613774,1522489551
56.8171772,-4.167347,1522489566
56.8173413,-4.1739365,1522489582
56.8179808,-4.1801939,1522489598
56.8193657,-4.18613,1522489614
56.8216871,-4.1911356,1522489630
56.8231133,-4.1972822,1522489646
56.8242074,-4.2037586,1522489662
56.8261114,-4.2092206,1522489677
56.8280262,-4.2150651,1522489693
56.8301784,-4.2209148,1522489709
56.8325436,-4.2257632,1522489724
56.835669,-4.2312218,1522489740
56.8389237,-4.2364887,1522489756
56.8426815,-4.2394019,1522489771
56.8467357,-4.2422696,1522489787
56.8503426,-4.2461066,1522489803
56.8540801,-4.2480784,1522489818
56.8580188,-4.250508,1522489834
56.8621733,-4.2529321,1522489850
56.8664354,-4.2555693,1522489865
56.8711449,-4.2571807,1522489881
56.8762302,-4.2578802,1522489897
56.880846,-4.2568369,1522489912
56.8853371,-4.2549608,1522489927
56.8902368,-4.2535943,1522489943
56.8953965,-4.250808,1522489959
56.9001894,-4.2467758,1522489974
56.9052319,-4.2425237,1522489990
56.9102168,-4.2401041,1522490005
56.9156238,-4.2385289,1522490021
56.9203755,-4.2387252,1522490037
56.9285712,-4.2454958,1522490075
56.9307661,-4.2471337,1522490090
57.0859059,-4.0194893,1522491118
57.0923754,-4.0008504,1522491163
57.6069523,-3.6686299,1522497614
57.6069523,-3.6686299,1522506556
57.6069523,-3.6686299,1522506560
57.6069523,-3.6686299,1522506569
57.6056457,-3.6650274,1522507772
57.6045512,-3.6387029,1522508148
57.6045512,-3.6387029,1522508277
57.6045512,-3.6387029,1522508399
57.6045512,-3.6387029,1522508521
57.6045512,-3.6387029,1522508642
57.6045512,-3.6387029,1522508763
57.6045512,-3.6387029,1522508883
57.6045512,-3.6387029,1522509004
57.6045512,-3.6387029,1522509124
57.6045512,-3.6387029,1522509244
57.6045512,-3.6387029,1522509364
57.6045512,-3.6387029,1522509484
57.6045512,-3.6387029,1522509605
57.6078968,-3.6275643,1522511861
57.6084495,-3.6266987,1522511877
57.6084896,-3.6262587,1522511892
57.6084784,-3.6261845,1522511907
57.6080713,-3.6256078,1522511922
57.6075384,-3.6278442,1522511938
57.6075313,-3.6297559,1522511953
57.6069033,-3.6325502,1522511969
57.6063664,-3.6361189,1522511984
57.6054181,-3.6402389,1522512015
57.604022,-3.6440581,1522512030
57.6026801,-3.6483762,1522512045
57.6017539,-3.6527705,1522512060
57.6022961,-3.6569167,1522512076
57.602797,-3.658823,1522512091
57.6033173,-3.6601613,1522512107
57.6044502,-3.662232,1522512123
57.605527,-3.6647218,1522512139
57.6045512,-3.6387029,1522513670
57.6045512,-3.6387029,1522513674
57.6045512,-3.6387029,1522513675
57.6045512,-3.6387029,1522513795
57.6045512,-3.6387029,1522513799
57.6045512,-3.6387029,1522513803
57.6045512,-3.6387029,1522514103
57.6045512,-3.6387029,1522514107
57.6045512,-3.6387029,1522514333
57.6045512,-3.6387029,1522514412
57.6045512,-3.6387029,1522514743
57.6045512,-3.6387029,1522514747
57.6045512,-3.6387029,1522514894
57.6045512,-3.6387029,1522515355
57.6045512,-3.6387029,1522515355
57.6045512,-3.6387029,1522515359
57.6045512,-3.6387029,1522515477
57.6045512,-3.6387029,1522515481
57.6045512,-3.6387029,1522515600
57.6045512,-3.6387029,1522515773
57.6045512,-3.6387029,1522515777
57.6045512,-3.6387029,1522515778
57.6038031,-3.6400594,1522515794
57.6045512,-3.6387029,1522515914
57.6045512,-3.6387029,1522516158
57.6045512,-3.6387029,1522516162
57.6045512,-3.6387029,1522516164
57.6041562,-3.6401091,1522516224
57.6041562,-3.6401091,1522516353
57.6041562,-3.6401091,1522516357
57.6041562,-3.6401091,1522516357
57.6041562,-3.6401091,1522516361
57.6041562,-3.6401091,1522516367
57.6041562,-3.6401091,1522516436
57.6041562,-3.6401091,1522516562
57.6041562,-3.6401091,1522516683
57.6041562,-3.6401091,1522516808
57.6041562,-3.6401091,1522516939
57.6041562,-3.6401091,1522517135
57.6041562,-3.6401091,1522517143
57.6041562,-3.6401091,1522517435
57.6041562,-3.6401091,1522517439
57.6041562,-3.6401091,1522517756
57.6041562,-3.6401091,1522517759
57.6041562,-3.6401091,1522517764
57.6041562,-3.6401091,1522518059
57.6041562,-3.6401091,1522518064
57.6041562,-3.6401091,1522518368
57.6041562,-3.6401091,1522518534
57.6041562,-3.6401091,1522518970
57.6041562,-3.6401091,1522518970
57.6041562,-3.6401091,1522518974
57.6041562,-3.6401091,1522519032
57.6041562,-3.6401091,1522519331
57.6041562,-3.6401091,1522519335
57.6041562,-3.6401091,1522519339
57.6041562,-3.6401091,1522519680
57.6041562,-3.6401091,1522519684
57.6041562,-3.6401091,1522519980
57.6041562,-3.6401091,1522519984
57.6041562,-3.6401091,1522520121
57.6041562,-3.6401091,1522520735
57.6041562,-3.6401091,1522520739
57.6041562,-3.6401091,1522520740
57.6041562,-3.6401091,1522520859
57.6041562,-3.6401091,1522520864
57.6041562,-3.6401091,1522520879
57.6045512,-3.6387029,1522520940
57.6045512,-3.6387029,1522521061
57.6045512,-3.6387029,1522521181
57.6045512,-3.6387029,1522521305
57.6045512,-3.6387029,1522521479
57.6045512,-3.6387029,1522521632
57.6045512,-3.6387029,1522521662
57.6045512,-3.6387029,1522521932
57.6045512,-3.6387029,1522521960
57.6045512,-3.6387029,1522522157
57.6045512,-3.6387029,1522522161
57.6045512,-3.6387029,1522522277
57.6045512,-3.6387029,1522522280
57.6045512,-3.6387029,1522522586
57.6045512,-3.6387029,1522522590
57.6045512,-3.6387029,1522522920
57.6045512,-3.6387029,1522523221
57.6045512,-3.6387029,1522523225
57.6045512,-3.6387029,1522523529
57.6045512,-3.6387029,1522523533
57.6045512,-3.6387029,1522523835
57.6045512,-3.6387029,1522523860
57.6045512,-3.6387029,1522524195
57.6045512,-3.6387029,1522524199
57.6045512,-3.6387029,1522524506
57.6045512,-3.6387029,1522524510
57.6045512,-3.6387029,1522524816
57.6045512,-3.6387029,1522524820
57.6045512,-3.6387029,1522525108
57.6045512,-3.6387029,1522525171
57.6045512,-3.6387029,1522525469
57.6045512,-3.6387029,1522525473
57.6045512,-3.6387029,1522525801
57.6045512,-3.6387029,1522525921
57.6045512,-3.6387029,1522526101
57.6045512,-3.6387029,1522526105
57.6045512,-3.6387029,1522526412
57.6045512,-3.6387029,1522526713
57.6045512,-3.6387029,1522526760
57.6045512,-3.6387029,1522527074
57.6045512,-3.6387029,1522527078
57.6045512,-3.6387029,1522527379
57.6045512,-3.6387029,1522527685
57.6045512,-3.6387029,1522527685
57.6045512,-3.6387029,1522527989
57.6045512,-3.6387029,1522528290
57.6045512,-3.6387029,1522528293
57.6045512,-3.6387029,1522528297
57.6045512,-3.6387029,1522528501
57.6045512,-3.6387029,1522528601
57.6045512,-3.6387029,1522528862
57.6045512,-3.6387029,1522529223
57.6045512,-3.6387029,1522529227
57.6045512,-3.6387029,1522529527
57.6045512,-3.6387029,1522529775
57.6045512,-3.6387029,1522529775
57.6038031,-3.6400594,1522532585
57.6038031,-3.6400594,1522532589
57.6038031,-3.6400594,1522532589
57.6038031,-3.6400594,1522532709
57.6038031,-3.6400594,1522532713
57.6038031,-3.6400594,1522532717
57.6038031,-3.6400594,1522533018
57.6038031,-3.6400594,1522533138
57.6038031,-3.6400594,1522533323
57.6038031,-3.6400594,1522533455
57.6038031,-3.6400594,1522533626
57.6038031,-3.6400594,1522533759
57.6038031,-3.6400594,1522533960
57.6038031,-3.6400594,1522533964
57.6038031,-3.6400594,1522534080
57.6038031,-3.6400594,1522534264
57.6038031,-3.6400594,1522534399
57.6038031,-3.6400594,1522534569
57.6038031,-3.6400594,1522534701
57.6038031,-3.6400594,1522534905
57.6038031,-3.6400594,1522535035
57.6038031,-3.6400594,1522535222
57.6038031,-3.6400594,1522535226
57.6038031,-3.6400594,1522535354
57.6038031,-3.6400594,1522535526
57.6038031,-3.6400594,1522535530
57.6038031,-3.6400594,1522535658
57.6038031,-3.6400594,1522535831
57.6038031,-3.6400594,1522535964
57.6038031,-3.6400594,1522536135
57.6038031,-3.6400594,1522536139
57.6038031,-3.6400594,1522536267
57.6038031,-3.6400594,1522536481
57.6038031,-3.6400594,1522536485
57.6038031,-3.6400594,1522536617
57.6038031,-3.6400594,1522536786
57.6038031,-3.6400594,1522536932
57.6038031,-3.6400594,1522537090
57.6038031,-3.6400594,1522537232
57.6038031,-3.6400594,1522537395
57.6038031,-3.6400594,1522537527
57.6038031,-3.6400594,1522537698
57.6038031,-3.6400594,1522537702
57.6038031,-3.6400594,1522537831
57.6038031,-3.6400594,1522538040
57.6038031,-3.6400594,1522538172
57.6038031,-3.6400594,1522538344
57.6038031,-3.6400594,1522538477
57.6038031,-3.6400594,1522538649
57.6038031,-3.6400594,1522538653
57.6038031,-3.6400594,1522538771
57.6038031,-3.6400594,1522538953
57.6038031,-3.6400594,1522539087
57.6038031,-3.6400594,1522539284
57.6038031,-3.6400594,1522539288
57.6038031,-3.6400594,1522539426
57.6038031,-3.6400594,1522539633
57.6038031,-3.6400594,1522539765
57.6038031,-3.6400594,1522539938
57.6038031,-3.6400594,1522540070
57.6038031,-3.6400594,1522540242
57.6038031,-3.6400594,1522540374
57.6038031,-3.6400594,1522540561
57.6038031,-3.6400594,1522540565
57.6038031,-3.6400594,1522540693
57.6038031,-3.6400594,1522540897
57.6038031,-3.6400594,1522541029
57.6038031,-3.6400594,1522541202
57.6038031,-3.6400594,1522541206
57.6038031,-3.6400594,1522541508
57.6038031,-3.6400594,1522541522
57.6038031,-3.6400594,1522541526
57.6038031,-3.6400594,1522541860
57.6038031,-3.6400594,1522541864
57.6038031,-3.6400594,1522541994
57.6038031,-3.6400594,1522542165
57.6038031,-3.6400594,1522542201
57.6038031,-3.6400594,1522542297
57.6038031,-3.6400594,1522542469
57.6038031,-3.6400594,1522542472
57.6038031,-3.6400594,1522542616
57.6038031,-3.6400594,1522542773
57.6038031,-3.6400594,1522542777
57.6038031,-3.6400594,1522542903
57.6038031,-3.6400594,1522543081
57.6038031,-3.6400594,1522543085
57.6038031,-3.6400594,1522543213
57.6038031,-3.6400594,1522543385
57.6038031,-3.6400594,1522543505
57.6038031,-3.6400594,1522543690
57.6038031,-3.6400594,1522543822
57.6038031,-3.6400594,1522543995
57.6038031,-3.6400594,1522544295
57.6038031,-3.6400594,1522544299
57.6038031,-3.6400594,1522544596
57.6038031,-3.6400594,1522544896
57.6038031,-3.6400594,1522544896
57.6038031,-3.6400594,1522545240
57.6038031,-3.6400594,1522545540
57.6038031,-3.6400594,1522545545
57.6038031,-3.6400594,1522545849
57.6038031,-3.6400594,1522545853
57.6038031,-3.6400594,1522546150
57.6038031,-3.6400594,1522546154
57.6038031,-3.6400594,1522546158
57.6038031,-3.6400594,1522546457
57.6038031,-3.6400594,1522546578
57.6038031,-3.6400594,1522546801
57.6038031,-3.6400594,1522547102
57.6038031,-3.6400594,1522547106
57.6038031,-3.6400594,1522547407
57.6038031,-3.6400594,1522547410
57.6038031,-3.6400594,1522547414
57.6038031,-3.6400594,1522547708
57.6038031,-3.6400594,1522547712
57.6038031,-3.6400594,1522548000
57.6038031,-3.6400594,1522548318
57.6038031,-3.6400594,1522548318
57.6038031,-3.6400594,1522548372
57.6038031,-3.6400594,1522548380
57.6038031,-3.6400594,1522548679
57.6038031,-3.6400594,1522548683
57.6038031,-3.6400594,1522548687
57.6038031,-3.6400594,1522548987
57.6038031,-3.6400594,1522548991
57.6038031,-3.6400594,1522549119
57.6038031,-3.6400594,1522549321
57.6038031,-3.6400594,1522549325
57.6038031,-3.6400594,1522549453
57.6038031,-3.6400594,1522549625
57.6038031,-3.6400594,1522549629
57.6038031,-3.6400594,1522549757
57.6038031,-3.6400594,1522549930
57.6038031,-3.6400594,1522550062
57.6038031,-3.6400594,1522550234
57.6038031,-3.6400594,1522550365
57.6038031,-3.6400594,1522550580
57.6038031,-3.6400594,1522550584
57.6038031,-3.6400594,1522550713
57.6038031,-3.6400594,1522550916
57.6038031,-3.6400594,1522551048
57.6038031,-3.6400594,1522551241
57.6038031,-3.6400594,1522551547
57.6038031,-3.6400594,1522551561
57.6038031,-3.6400594,1522551565
57.6038031,-3.6400594,1522551865
57.6038031,-3.6400594,1522552166
57.6038031,-3.6400594,1522552200
57.6038031,-3.6400594,1522552526
57.6038031,-3.6400594,1522552530
57.6038031,-3.6400594,1522552534
57.6038031,-3.6400594,1522552835
57.6038031,-3.6400594,1522552839
57.6038031,-3.6400594,1522553141
57.6038031,-3.6400594,1522553171
57.6038031,-3.6400594,1522553501
57.6038031,-3.6400594,1522553505
57.6038031,-3.6400594,1522553508
57.6038031,-3.6400594,1522553809
57.6038031,-3.6400594,1522554109
57.6038031,-3.6400594,1522554120
57.6038031,-3.6400594,1522554460
57.6038031,-3.6400594,1522554760
57.6038031,-3.6400594,1522554764
57.6038031,-3.6400594,1522554768
57.6038031,-3.6400594,1522555196
57.6038031,-3.6400594,1522555196
57.6038031,-3.6400594,1522555200
57.6038031,-3.6400594,1522555440
57.6038031,-3.6400594,1522555444
57.6038031,-3.6400594,1522555751
57.6038031,-3.6400594,1522555788
57.6038031,-3.6400594,1522556111
57.6038031,-3.6400594,1522556115
57.6038031,-3.6400594,1522556119
57.6038031,-3.6400594,1522556419
57.6038031,-3.6400594,1522556423
57.6038031,-3.6400594,1522556719
57.6038031,-3.6400594,1522556760
57.6038031,-3.6400594,1522557079
57.6038031,-3.6400594,1522557083
57.6038031,-3.6400594,1522557388
57.6038031,-3.6400594,1522557689
57.6038031,-3.6400594,1522557720
57.6038031,-3.6400594,1522557724
57.6038031,-3.6400594,1522558049
57.6038031,-3.6400594,1522558053
57.6038031,-3.6400594,1522558354
57.6038031,-3.6400594,1522558358
57.6038031,-3.6400594,1522558654
57.6038031,-3.6400594,1522558681
57.6038031,-3.6400594,1522558801
57.6038031,-3.6400594,1522558986
57.6038031,-3.6400594,1522558989
57.6038031,-3.6400594,1522559286
57.6038031,-3.6400594,1522559290
57.6038031,-3.6400594,1522559294
57.6038031,-3.6400594,1522559595
57.6038031,-3.6400594,1522559599
57.6038031,-3.6400594,1522559716
57.6038031,-3.6400594,1522559900
57.6038031,-3.6400594,1522560200
57.6038031,-3.6400594,1522560241
57.6038031,-3.6400594,1522560560
57.6038031,-3.6400594,1522560564
57.6038031,-3.6400594,1522560568
57.6038031,-3.6400594,1522560909
57.6038031,-3.6400594,1522561029
57.6038031,-3.6400594,1522561212
57.6038031,-3.6400594,1522561514
57.6038031,-3.6400594,1522561518
57.6038031,-3.6400594,1522561656
57.6038031,-3.6400594,1522561814
57.6038031,-3.6400594,1522562120
57.6038031,-3.6400594,1522562209
57.6038031,-3.6400594,1522562513
57.6038031,-3.6400594,1522562521
57.6038031,-3.6400594,1522563127
57.6038031,-3.6400594,1522563127
57.6038031,-3.6400594,1522563131
57.6038031,-3.6400594,1522563207
57.6038031,-3.6400594,1522563504
57.6038031,-3.6400594,1522563810
57.6038031,-3.6400594,1522563814
57.6038031,-3.6400594,1522563873
57.6038031,-3.6400594,1522564169
57.6038031,-3.6400594,1522564360
57.6038031,-3.6400594,1522564529
57.6038031,-3.6400594,1522564533
57.6038031,-3.6400594,1522564537
57.6038031,-3.6400594,1522564837
57.6038031,-3.6400594,1522565070
57.6038031,-3.6400594,1522565164
57.6038031,-3.6400594,1522565461
57.6038031,-3.6400594,1522565465
57.6038031,-3.6400594,1522565795
57.6045512,-3.6387029,1522566083
57.6038031,-3.6400594,1522566277
57.6038031,-3.6400594,1522566403
57.6038031,-3.6400594,1522566528
57.6038031,-3.6400594,1522566657
57.6038031,-3.6400594,1522566837
57.6038031,-3.6400594,1522566841
57.6038031,-3.6400594,1522566841
57.6038031,-3.6400594,1522566845
57.6038031,-3.6400594,1522566958
57.6038031,-3.6400594,1522567143
57.6038031,-3.6400594,1522567146
57.6038031,-3.6400594,1522567324
57.6038031,-3.6400594,1522567447
57.6038031,-3.6400594,1522567571
57.6038031,-3.6400594,1522567752
57.6038031,-3.6400594,1522567757
57.6038031,-3.6400594,1522567881
57.6038031,-3.6400594,1522568058
57.6038031,-3.6400594,1522568193
57.6038031,-3.6400594,1522568363
57.6038031,-3.6400594,1522568506
57.6038031,-3.6400594,1522568668
57.6038031,-3.6400594,1522568881
57.6038031,-3.6400594,1522569006
57.6038031,-3.6400594,1522569131
57.6038031,-3.6400594,1522569311
57.6038031,-3.6400594,1522569498
57.6038031,-3.6400594,1522569620
57.6038031,-3.6400594,1522569859
57.6038031,-3.6400594,1522569965
57.6038031,-3.6400594,1522570256
57.6038031,-3.6400594,1522570267
57.6038031,-3.6400594,1522570271
57.6038031,-3.6400594,1522570571
57.6038031,-3.6400594,1522570692
57.6038031,-3.6400594,1522570876
57.6038031,-3.6400594,1522570880
57.6038031,-3.6400594,1522570935
57.6045512,-3.6387029,1522571291
57.6045512,-3.6387029,1522571295
57.6045512,-3.6387029,1522571300
57.6045512,-3.6387029,1522571417
57.6045512,-3.6387029,1522571420
57.6045512,-3.6387029,1522572142
57.6045512,-3.6387029,1522572264
57.6045512,-3.6387029,1522572385
57.6045512,-3.6387029,1522572506
57.6045512,-3.6387029,1522572626
57.6045512,-3.6387029,1522572747
57.6045512,-3.6387029,1522572868
57.6045512,-3.6387029,1522572992
57.6045512,-3.6387029,1522573137
57.6045512,-3.6387029,1522573317
57.6045512,-3.6387029,1522573442
57.6045512,-3.6387029,1522573500
57.6045512,-3.6387029,1522573618
57.6045512,-3.6387029,1522573918
57.6045512,-3.6387029,1522574282
57.6045512,-3.6387029,1522574646
57.6045512,-3.6387029,1522575009
57.6045512,-3.6387029,1522575373
57.6045512,-3.6387029,1522575737
57.6045512,-3.6387029,1522576101
57.6045512,-3.6387029,1522576464
57.6045512,-3.6387029,1522576828
57.6045512,-3.6387029,1522577192
57.6045512,-3.6387029,1522577556
57.6045512,-3.6387029,1522577919
57.6045512,-3.6387029,1522578291
57.6045512,-3.6387029,1522578411
57.6045512,-3.6387029,1522578532
57.6045512,-3.6387029,1522578655
57.6045512,-3.6387029,1522578776
57.6117691,-3.6095089,1522578792
57.6117691,-3.6095089,1522578807
57.6117691,-3.6095089,1522578837
57.6117691,-3.6095089,1522578957
57.6117691,-3.6095089,1522579078
57.6117691,-3.6095089,1522579198
57.6117691,-3.6095089,1522579318
57.6121361,-3.6090729,1522579413
57.6127617,-3.6169762,1522579430
57.6127616,-3.6172188,1522579446
57.6126633,-3.6175155,1522579461
57.6124888,-3.618202,1522579492
57.6123894,-3.6183759,1522579508
57.6121731,-3.6183616,1522579523
57.6120399,-3.6187116,1522579538
57.6119086,-3.619037,1522579554
57.6117533,-3.6194234,1522579570
57.6116627,-3.6197924,1522579585
57.6115469,-3.6201926,1522579601
57.6115238,-3.6205909,1522579616
57.6116086,-3.6209227,1522579631
57.6115544,-3.6213156,1522579647
57.611538,-3.6217083,1522579663
57.6114536,-3.6220971,1522579679
57.6113655,-3.6224808,1522579695
57.6112798,-3.6228286,1522579710
57.6111932,-3.6231548,1522579725
57.6111019,-3.6235,1522579741
57.6109991,-3.6237748,1522579756
57.6108112,-3.6238041,1522579772
57.6105664,-3.6238335,1522579788
57.6103589,-3.6237136,1522579803
57.6101849,-3.6236911,1522579818
57.6100451,-3.6240372,1522579834
57.6099226,-3.6243886,1522579849
57.6100106,-3.6247423,1522579865
57.610163,-3.624997,1522579881
57.6103283,-3.6252436,1522579896
57.610513,-3.6254498,1522579911
57.6106982,-3.6256838,1522579927
57.6108768,-3.6259232,1522579942
57.6110564,-3.6261383,1522579958
57.6112235,-3.6262732,1522579974
57.6112939,-3.6263284,1522579989
57.6112832,-3.6263225,1522580014
57.6113191,-3.6263305,1522580030
57.611316,-3.6263173,1522580045
57.6114099,-3.6263789,1522580061
57.6116338,-3.6264975,1522580077
57.6119787,-3.6265541,1522580101
57.6121694,-3.6264169,1522580117
57.6123543,-3.6263342,1522580250
57.613781,-3.6263711,1522580270
57.6140011,-3.6265079,1522580286
57.6141721,-3.6267572,1522580301
57.6142929,-3.6270346,1522580317
57.6143951,-3.6272763,1522580332
57.6145219,-3.6275807,1522580347
57.6148032,-3.6281546,1522580377
57.6149623,-3.6284246,1522580392
57.6151255,-3.6286799,1522580407
57.6153164,-3.6289393,1522580423
57.6154599,-3.6292306,1522580438
57.6156103,-3.6295018,1522580453
57.6155932,-3.6296785,1522580469
57.6154678,-3.6299098,1522580484
57.6153468,-3.6302261,1522580499
57.6152357,-3.6305354,1522580514
57.6151185,-3.6308194,1522580530
57.6149846,-3.6311292,1522580545
57.614836,-3.6314105,1522580560
57.6146901,-3.6317446,1522580576
57.6145435,-3.6320934,1522580591
57.6143511,-3.6324225,1522580607
57.6142096,-3.6325873,1522580622
57.6140468,-3.6327573,1522580637
57.6138434,-3.6330059,1522580653
57.6136747,-3.6332885,1522580669
57.6135999,-3.633551,1522580685
57.6134744,-3.6340147,1522580701
57.6133286,-3.6344436,1522580717
57.6132247,-3.6348344,1522580733
57.613131,-3.6352131,1522580749
57.6130403,-3.6355869,1522580764
57.6129219,-3.6359981,1522580780
57.6127564,-3.636386,1522580796
57.6125827,-3.6367279,1522580812
57.6124147,-3.6370851,1522580828
57.6122743,-3.6374106,1522580843
57.6121415,-3.6377994,1522580859
57.6119965,-3.6380845,1522580874
57.6118651,-3.6384386,1522580890
57.611733,-3.6387945,1522580906
57.6115846,-3.6391318,1522580922
57.611409,-3.6393506,1522580937
57.6112364,-3.6395872,1522580953
57.611317,-3.639857,1522580968
57.6114484,-3.6401216,1522580983
57.611588,-3.6404282,1522580998
